dt,press,temp,cond,sal
2/19/2021 18:24,11.76066667,12.05333333,3.6044,31.17811464
2/19/2021 18:30,11.749,12.07333333,3.6048,31.16426093
2/19/2021 18:36,11.73266667,12.09333333,3.606,31.15817194
2/19/2021 18:42,11.71925,12.12,3.6064,31.13844474
2/19/2021 18:48,11.70641667,12.15,3.6068,31.11579974
2/19/2021 18:54,11.69125,12.17666667,3.6088,31.11159807
2/19/2021 19:00,11.67841667,12.19666667,3.6068,31.07462991
2/19/2021 19:06,11.66675,12.22333333,3.6076,31.0588731
2/19/2021 19:12,11.65333333,12.24666667,3.6072,31.03448739
2/19/2021 19:18,11.64225,12.27333333,3.608,31.01877747
2/19/2021 19:24,11.63058333,12.29666667,3.6088,31.00601249
2/19/2021 19:30,11.61891667,12.32,3.6092,30.98940933
2/19/2021 19:36,11.609,12.34333333,3.6092,30.96897475
2/19/2021 19:42,11.59908333,12.36,3.608,30.94284537
2/19/2021 19:48,11.58625,12.38,3.6076,30.92152224
2/19/2021 19:54,11.57633333,12.39666667,3.6076,30.90697416
2/19/2021 20:00,11.56466667,12.41666667,3.6068,30.88184489
2/19/2021 20:06,11.5565,12.43,3.6056,30.85870183
2/19/2021 20:12,11.54308333,12.46,3.6064,30.84028357
2/19/2021 20:18,11.53491667,12.48333333,3.606,30.81617074
2/19/2021 20:24,11.52033333,12.52333333,3.6096,30.81597388
2/19/2021 20:30,11.50691667,12.58333333,3.612,30.78697089
2/19/2021 20:36,11.504,12.63,3.6152,30.7772176
2/19/2021 20:42,11.49233333,12.68333333,3.6192,30.76937159
2/19/2021 20:48,11.48416667,12.72333333,3.6204,30.74633588
2/19/2021 20:54,11.476,12.78333333,3.6248,30.7366251
2/19/2021 21:00,11.45441667,12.83333333,3.63,30.74313685
2/19/2021 21:06,11.46433333,12.89333333,3.6324,30.71446582
2/19/2021 21:12,11.45791667,12.93333333,3.6356,30.71057739
2/19/2021 21:18,11.45266667,12.97666667,3.6376,30.69247527
2/19/2021 21:24,11.448,13.02333333,3.6428,30.70185661
2/19/2021 21:30,11.44275,13.05333333,3.644,30.6876085
2/19/2021 21:36,11.441,13.11666667,3.6504,30.69411292
2/19/2021 21:42,11.43808333,13.16,3.654,30.69120357
2/19/2021 21:48,11.43633333,13.21,3.66,30.70524817
2/19/2021 21:54,11.43458333,13.24666667,3.6616,30.68916876
2/19/2021 22:00,11.43925,13.3,3.666,30.68531758
2/19/2021 22:06,11.44275,13.36666667,3.6752,30.71524379
2/19/2021 22:12,11.45441667,13.39,3.6756,30.69924314
2/19/2021 22:18,11.46608333,13.41666667,3.6784,30.70294081
2/19/2021 22:24,11.476,13.46333333,3.6836,30.71220906
2/19/2021 22:30,11.48416667,13.47,3.6804,30.67661972
2/19/2021 22:36,11.48533333,13.5,3.6844,30.68873928
2/19/2021 22:42,11.49408333,13.53333333,3.6868,30.68307488
2/19/2021 22:48,11.50225,13.53666667,3.6852,30.66531159
2/19/2021 22:54,11.51216667,13.53333333,3.6852,30.66811944
2/19/2021 23:00,11.52033333,13.5,3.6832,30.67751355
2/19/2021 23:06,11.532,13.51333333,3.6872,30.70367959
2/19/2021 23:12,11.53841667,13.51333333,3.6896,30.72612373
2/19/2021 23:18,11.55008333,13.52,3.694,30.76163716
2/19/2021 23:24,11.56,13.51666667,3.6948,30.77193478
2/19/2021 23:30,11.57166667,13.50666667,3.6968,30.79909641
2/19/2021 23:36,11.58333333,13.49666667,3.7012,30.84872463
2/19/2021 23:42,11.59266667,13.48,3.704,30.88906326
2/19/2021 23:48,11.60608333,13.48,3.7064,30.91152572
2/19/2021 23:54,11.61716667,13.47,3.708,30.93500128
2/20/2021 0:00,11.62241667,13.46666667,3.7112,30.96779546
2/20/2021 0:06,11.63233333,13.46666667,3.714,30.99401023
2/20/2021 0:12,11.64225,13.46666667,3.7164,31.01648002
2/20/2021 0:18,11.65508333,13.45333333,3.7196,31.05781768
2/20/2021 0:24,11.665,13.45,3.7228,31.09063529
2/20/2021 0:30,11.67491667,13.43333333,3.7244,31.11987483
2/20/2021 0:36,11.68133333,13.41333333,3.7268,31.15949369
2/20/2021 0:42,11.6965,13.40333333,3.7276,31.17556691
2/20/2021 0:48,11.70816667,13.39,3.7288,31.19826081
2/20/2021 0:54,11.721,13.37333333,3.7316,31.23884812
2/20/2021 1:00,11.72625,13.35333333,3.7356,31.29360538
2/20/2021 1:06,11.74083333,13.31666667,3.7388,31.35529286
2/20/2021 1:12,11.7525,13.29,3.7404,31.39338776
2/20/2021 1:18,11.76416667,13.27666667,3.742,31.41997891
2/20/2021 1:24,11.77116667,13.26333333,3.7432,31.44282381
2/20/2021 1:30,11.78225,13.25333333,3.7428,31.44773226
2/20/2021 1:36,11.79216667,13.24333333,3.7428,31.45640868
2/20/2021 1:42,11.80208333,13.24333333,3.7424,31.45264312
2/20/2021 1:48,11.80908333,13.24333333,3.7424,31.45264312
2/20/2021 1:54,11.81725,13.24333333,3.7432,31.46017425
2/20/2021 2:00,11.82483333,13.24,3.7436,31.46683353
2/20/2021 2:06,11.83008333,13.24,3.7412,31.44423827
2/20/2021 2:12,11.84,13.23,3.7416,31.45668349
2/20/2021 2:18,11.84816667,13.22,3.742,31.46913485
